product_id,concern,label,sources,category
6459,oiliness,0,category_negative:facial moisturizer treatment,facial moisturizer treatment
3728,moisture,1,ingredient,cc cream
10639,age,0,,facial cleanser
12177,wrinkle,0,,oil controller
16087,redness,0,,bb cream
13433,moisture,1,category:facial moisturizer treatment|ingredient,facial moisturizer treatment
7456,oiliness,1,category:facial cleanser,facial cleanser
14479,age,1,ingredient,facial cleanser
8051,eyebag,1,category:around eye cream,around eye cream
9621,acne,1,category:mask,mask
811,oiliness,1,category:facial cleanser,facial cleanser
14737,age,0,,mask
9934,oiliness,0,category_negative:facial moisturizer treatment,facial moisturizer treatment
6425,redness,0,,bb cream
7983,oiliness,0,,serums essences
10081,age,1,category:serums essences,serums essences
5770,age,0,,facial cleanser
3661,eyebag,0,,makeup remover
829,acne,1,category:facial cleanser,facial cleanser
2337,redness,0,,facial moisturizer treatment
8434,acne,1,category:mask,mask
3653,oiliness,1,category:mask,mask
8527,age,0,,facial cleanser
3804,redness,1,category:facial cleanser,facial cleanser
7384,oiliness,0,category_negative:facial moisturizer treatment,facial moisturizer treatment
5832,oiliness,1,category:facial cleanser,facial cleanser
10140,redness,1,category:makeup remover|ingredient,makeup remover
6604,age,1,category:facial moisturizer treatment,facial moisturizer treatment
13723,oiliness,0,,serums essences
13623,redness,0,,facial moisturizer treatment
10597,moisture,1,category:serums essences|ingredient,serums essences
1925,age,0,,facial cleanser
14597,oiliness,1,category:mask,mask
11792,acne,1,category:mask|ingredient,mask
9865,age,0,,mask
3977,redness,1,ingredient,facial moisturizer treatment
12196,wrinkle,1,category:serums essences,serums essences
15774,oiliness,0,category_negative:facial moisturizer treatment,facial moisturizer treatment
1982,age,0,,mask
9416,age,0,,mask
15096,redness,0,,mask
15802,redness,0,,serums essences
14742,redness,0,,mask
8137,eyebag,1,category:around eye cream,around eye cream
15992,wrinkle,0,,facial cleanser
9996,moisture,1,category:facial moisturizer treatment|ingredient,facial moisturizer treatment
4520,age,0,,facial cleanser
3428,oiliness,1,category:facial cleanser,facial cleanser
10006,redness,0,,serums essences
9397,wrinkle,0,,mask
7850,wrinkle,1,category:serums essences,serums essences
10054,redness,0,,facial moisturizer treatment
4730,redness,0,,mask
332,eyebag,1,category:around eye cream,around eye cream
14749,acne,0,,facial moisturizer treatment
7238,age,0,,toners astringents
3872,wrinkle,0,,mask
3588,age,1,category:serums essences|ingredient,serums essences
4166,age,0,,facial cleanser
8680,wrinkle,1,category:serums essences,serums essences
5167,oiliness,1,category:facial cleanser,facial cleanser
7729,oiliness,1,category:facial cleanser,facial cleanser
2970,acne,0,,serums essences
3319,redness,1,category:facial cleanser,facial cleanser
401,moisture,1,category:facial moisturizer treatment,facial moisturizer treatment
9921,age,1,category:facial moisturizer treatment,facial moisturizer treatment
5244,wrinkle,0,,mask
15955,oiliness,1,category:facial cleanser,facial cleanser
3895,acne,0,,facial moisturizer treatment
15985,acne,0,,facial moisturizer treatment
11436,acne,0,,serums essences
6690,wrinkle,0,,facial cleanser
11570,moisture,0,,facial cleanser
10467,eyebag,0,,toners astringents
1261,redness,1,category:makeup remover,makeup remover
12429,wrinkle,1,category:around eye cream,around eye cream
6576,eyebag,0,,mask
13460,age,1,category:serums essences|ingredient,serums essences
3482,eyebag,0,,bb cream
444,age,0,,bb cream
13291,age,1,category:serums essences,serums essences
4756,moisture,1,category:serums essences,serums essences
5348,acne,1,category:facial cleanser,facial cleanser
9473,acne,0,,makeup remover
10586,eyebag,0,,mask
10707,eyebag,0,,facial cleanser
16408,wrinkle,0,,facial cleanser
810,wrinkle,0,,mask
5800,age,0,,facial cleanser
14527,redness,1,category:facial cleanser,facial cleanser
8798,acne,1,category:toners astringents,toners astringents
5545,redness,0,,mask
10482,acne,0,,facial moisturizer treatment
14937,eyebag,0,,toners astringents
3572,age,1,category:serums essences,serums essences
8404,acne,1,category:facial cleanser,facial cleanser
8762,redness,1,category:around eye cream,around eye cream
3066,acne,1,category:facial cleanser,facial cleanser
251,wrinkle,0,,cc cream
3067,acne,1,category:facial cleanser,facial cleanser
137,wrinkle,0,,mask
3199,wrinkle,1,category:serums essences,serums essences
8105,age,1,category:serums essences,serums essences
874,wrinkle,1,category:serums essences,serums essences
15585,wrinkle,1,category:facial moisturizer treatment,facial moisturizer treatment
7469,moisture,1,category:facial moisturizer treatment,facial moisturizer treatment
3249,wrinkle,1,category:facial moisturizer treatment|ingredient,facial moisturizer treatment
8302,age,0,,mask
16267,eyebag,0,,facial moisturizer treatment
4020,moisture,1,category:facial moisturizer treatment,facial moisturizer treatment
15068,oiliness,1,category:mask,mask
6695,oiliness,0,category_negative:facial moisturizer treatment,facial moisturizer treatment
577,acne,1,category:mask,mask
10926,eyebag,0,,serums essences
4120,eyebag,0,,mask
5833,oiliness,1,category:toners astringents|ingredient,toners astringents
15230,age,0,,toners astringents
10116,wrinkle,0,,facial cleanser
6427,moisture,1,category:serums essences,serums essences
1826,age,1,category:facial moisturizer treatment,facial moisturizer treatment
15318,moisture,1,category:mask,mask
11719,age,1,category:facial moisturizer treatment,facial moisturizer treatment
9374,oiliness,0,,makeup remover
12406,moisture,1,category:serums essences|ingredient,serums essences
9829,acne,0,,serums essences
7837,acne,0,,serums essences
8058,moisture,1,category:mask|ingredient,mask
1322,eyebag,0,,facial cleanser
10603,redness,1,ingredient,serums essences
14174,redness,0,,facial moisturizer treatment
1392,eyebag,1,category:around eye cream,around eye cream
7519,wrinkle,0,,toners astringents
3690,redness,0,,mask
8091,eyebag,0,,facial cleanser
9991,wrinkle,1,category:facial moisturizer treatment,facial moisturizer treatment
16065,acne,0,,serums essences
10350,redness,1,ingredient,mask
8890,redness,1,category:toners astringents,toners astringents
2994,acne,1,category:mask,mask
7144,eyebag,0,,serums essences
7672,oiliness,0,,serums essences
11772,oiliness,0,,serums essences
2729,wrinkle,0,,mask
3634,moisture,1,category:serums essences|ingredient,serums essences
14029,acne,1,category:facial cleanser,facial cleanser
3213,age,0,,mask
6571,age,1,category:facial moisturizer treatment,facial moisturizer treatment
9987,acne,0,,cc cream
7070,moisture,1,category:serums essences,serums essences
108,age,0,,mask
4140,eyebag,0,,bb cream
2542,redness,0,,mask
11868,eyebag,0,,toners astringents
3445,wrinkle,1,category:serums essences,serums essences
11166,wrinkle,1,category:around eye cream,around eye cream
10951,acne,1,category:facial cleanser,facial cleanser
3188,moisture,0,,facial cleanser
15659,age,0,,mask
5851,moisture,1,ingredient,facial cleanser
16041,moisture,1,category:makeup remover,makeup remover
3226,redness,1,category:facial cleanser,facial cleanser
8163,wrinkle,1,category:serums essences,serums essences
5866,oiliness,0,category_negative:facial moisturizer treatment,facial moisturizer treatment
9013,oiliness,1,category:toners astringents,toners astringents
7136,moisture,1,category:makeup remover,makeup remover
2230,oiliness,0,,around eye cream
14584,oiliness,0,category_negative:facial moisturizer treatment,facial moisturizer treatment
2869,eyebag,0,,serums essences
2231,eyebag,1,category:around eye cream,around eye cream
8186,moisture,1,category:serums essences,serums essences
5424,wrinkle,1,category:serums essences,serums essences
8640,acne,0,,facial moisturizer treatment
15957,moisture,1,category:serums essences|ingredient,serums essences
9031,acne,0,,around eye cream
13561,redness,1,category:facial cleanser,facial cleanser
4025,eyebag,1,category:around eye cream,around eye cream
1318,moisture,0,,facial cleanser
7011,age,0,,cc cream
6735,acne,1,category:mask,mask
11451,eyebag,0,,mask
341,eyebag,1,ingredient,cc cream
9196,acne,0,,around eye cream
5951,moisture,1,category:mask|ingredient,mask
264,oiliness,0,category_negative:facial moisturizer treatment,facial moisturizer treatment
8654,acne,1,ingredient,anti aging
6458,oiliness,0,,around eye cream
3505,moisture,1,ingredient,around eye cream
2596,redness,1,category:makeup remover,makeup remover
11522,eyebag,0,,facial moisturizer treatment
11318,moisture,1,ingredient,toners astringents
7842,wrinkle,0,,facial cleanser
9451,oiliness,1,category:mask,mask
2416,acne,1,category:facial cleanser,facial cleanser
4208,wrinkle,0,,makeup remover
10656,oiliness,0,,serums essences
1707,redness,1,ingredient,facial moisturizer treatment
11564,moisture,1,category:facial moisturizer treatment,facial moisturizer treatment
8131,redness,1,category:facial cleanser,facial cleanser
5919,acne,0,,facial moisturizer treatment
981,oiliness,1,category:facial cleanser,facial cleanser
1506,age,1,category:facial moisturizer treatment,facial moisturizer treatment
3403,redness,0,,facial moisturizer treatment
5543,moisture,1,ingredient,toners astringents
11570,oiliness,1,category:facial cleanser,facial cleanser
8633,eyebag,0,,facial cleanser
13642,wrinkle,1,category:facial moisturizer treatment,facial moisturizer treatment
13591,moisture,1,category:facial moisturizer treatment|ingredient,facial moisturizer treatment
6385,moisture,1,category:facial moisturizer treatment|ingredient,facial moisturizer treatment
4414,age,0,,facial cleanser
4302,redness,0,,serums essences
15491,age,1,category:facial moisturizer treatment,facial moisturizer treatment
7815,redness,1,category:around eye cream,around eye cream
10094,moisture,1,category:mask|ingredient,mask
6592,age,0,,around eye cream
11380,age,0,,toners astringents
6027,wrinkle,0,,facial cleanser
10379,age,0,,around eye cream
12310,age,1,category:serums essences,serums essences
16550,redness,0,,facial moisturizer treatment
10215,oiliness,0,,anti aging
2719,eyebag,0,,facial moisturizer treatment
3637,redness,0,,serums essences
11372,eyebag,0,,facial moisturizer treatment
12465,wrinkle,1,category:facial moisturizer treatment,facial moisturizer treatment
9803,moisture,1,ingredient,toners astringents
10023,acne,0,,anti aging
13725,wrinkle,0,,facial cleanser
1524,acne,1,category:facial cleanser,facial cleanser
13268,age,1,category:facial moisturizer treatment,facial moisturizer treatment
4857,moisture,1,category:facial moisturizer treatment,facial moisturizer treatment
5446,acne,0,,facial moisturizer treatment
7276,oiliness,1,category:toners astringents,toners astringents
15663,moisture,1,category:serums essences|ingredient,serums essences
3203,wrinkle,1,category:facial moisturizer treatment,facial moisturizer treatment
11257,wrinkle,1,category:anti aging,anti aging
15656,redness,1,category:facial cleanser,facial cleanser
15203,acne,1,category:facial cleanser,facial cleanser
1280,redness,1,category:skin fading lightener|ingredient,skin fading lightener
11000,redness,0,,facial moisturizer treatment
3425,moisture,1,category:mask|ingredient,mask
493,redness,1,category:toners astringents|ingredient,toners astringents
11616,wrinkle,1,category:around eye cream,around eye cream
14066,oiliness,0,,serums essences
1602,wrinkle,0,,toners astringents
2908,redness,1,category:facial cleanser,facial cleanser
13498,age,0,,toners astringents
781,redness,1,category:around eye cream,around eye cream
9214,moisture,1,category:facial moisturizer treatment|ingredient,facial moisturizer treatment
13368,wrinkle,0,,mask
6561,oiliness,0,,serums essences
12404,redness,1,category:facial cleanser,facial cleanser
11242,redness,0,,anti aging
11524,eyebag,0,,facial moisturizer treatment
9829,moisture,1,category:serums essences|ingredient,serums essences
4632,age,0,,facial cleanser
13029,redness,0,,facial moisturizer treatment
3127,moisture,0,,facial cleanser
762,age,1,category:facial moisturizer treatment,facial moisturizer treatment
9426,oiliness,0,,serums essences
7239,oiliness,0,category_negative:facial moisturizer treatment,facial moisturizer treatment
4142,acne,0,,serums essences
9794,acne,1,category:facial cleanser,facial cleanser
15423,moisture,1,category:serums essences,serums essences
16436,eyebag,0,,mask
13370,redness,0,,facial moisturizer treatment
9731,age,0,,mask
10201,wrinkle,0,,toners astringents
5695,wrinkle,1,category:facial moisturizer treatment|ingredient,facial moisturizer treatment
16247,acne,0,,around eye cream
3188,age,0,,facial cleanser
10634,oiliness,1,category:facial cleanser|ingredient,facial cleanser
8058,acne,1,category:mask,mask
2802,wrinkle,0,,mask
12377,oiliness,0,category_negative:facial moisturizer treatment,facial moisturizer treatment
13980,wrinkle,1,category:facial moisturizer treatment,facial moisturizer treatment
6883,age,0,,mask
6489,eyebag,0,,facial cleanser
5071,moisture,1,category:facial moisturizer treatment|ingredient,facial moisturizer treatment
9756,moisture,1,category:mask,mask
11965,wrinkle,0,,facial cleanser
12706,oiliness,1,category:mask,mask
3931,wrinkle,1,category:serums essences,serums essences
10502,oiliness,1,category:toners astringents,toners astringents
10379,oiliness,0,,around eye cream
3062,oiliness,1,category:facial cleanser,facial cleanser
16308,moisture,1,category:facial moisturizer treatment,facial moisturizer treatment
8140,age,0,,mask
11267,redness,1,category:facial cleanser,facial cleanser
10899,oiliness,0,category_negative:facial moisturizer treatment,facial moisturizer treatment
782,acne,0,,facial moisturizer treatment
6003,age,0,,toners astringents
9014,wrinkle,1,category:serums essences,serums essences
3588,eyebag,0,,serums essences
3363,wrinkle,0,,facial cleanser
1830,moisture,1,category:mask|ingredient,mask
13818,oiliness,0,,around eye cream
13133,eyebag,0,,facial cleanser
1395,eyebag,0,,mask
4951,wrinkle,1,category:serums essences,serums essences
5862,oiliness,0,category_negative:facial moisturizer treatment,facial moisturizer treatment
3187,wrinkle,0,,toners astringents
12773,eyebag,0,,facial cleanser
10489,moisture,1,ingredient,skin fading lightener
6378,eyebag,0,,facial moisturizer treatment
12523,age,1,category:serums essences,serums essences
2202,moisture,1,category:facial moisturizer treatment,facial moisturizer treatment
15692,age,1,category:facial moisturizer treatment,facial moisturizer treatment
